13.1	4	28	31	123	16	115	3	112	39	123	21	109	11	103
13.2	4	28	31	123	16	115	3	112	39	124	21	109	11	103
13.3	4	28	31	123	16	115	3	112	39	124	21	109	11	103
13.4	4	28	31	123	16	115	3	112	39	124	21	109	11	103
13.5	4	28	31	123	16	115	3	112	39	124	21	109	11	103
13.6	4	28	31	123	16	114	3	112	38	124	21	109	11	103
13.7	4	28	31	123	16	114	3	112	38	124	21	109	11	103
13.8	4	28	31	123	16	114	3	112	38	124	21	109	11	103
13.9	4	28	31	123	16	114	3	112	38	124	21	109	11	103
14.0	4	29	31	123	15	114	3	112	38	124	21	109	11	103
14.1	4	29	31	123	15	114	3	112	38	124	21	109	11	103
14.2	4	29	31	123	15	114	3	112	38	124	21	109	11	103
14.3	4	29	31	123	15	114	3	112	38	124	21	109	11	102
14.4	4	29	31	123	15	114	3	112	38	124	21	109	11	102
14.5	4	29	31	123	15	114	3	112	38	124	21	109	11	102
14.6	4	29	31	123	15	114	3	112	38	124	21	109	11	102
14.7	4	30	31	123	15	114	3	112	38	124	21	109	11	102
14.8	4	30	31	123	15	114	3	112	38	124	21	109	11	102
14.9	4	30	31	123	15	114	3	112	38	124	20	109	11	102
15.0	4	30	31	123	15	114	3	112	38	124	20	109	11	102
15.1	4	31	31	123	15	114	3	112	38	124	20	109	11	102
15.2	4	52	31	123	15	114	3	112	38	124	20	109	11	102
15.3	4	40	31	123	15	114	3	112	38	124	20	109	11	102
15.4	5	40	31	123	15	114	3	112	38	124	20	109	11	102
15.5	5	40	31	123	15	114	3	112	38	124	20	109	11	102
15.6	5	39	31	123	15	114	3	112	38	124	20	109	11	102
15.7	5	39	31	123	15	114	3	112	38	124	20	109	11	102
15.8	5	39	31	123	15	114	3	112	38	124	20	109	11	102
15.9	5	39	31	123	15	114	3	112	38	124	20	109	11	102
16.0	5	39	31	123	15	114	3	112	38	124	20	109	11	102
16.1	5	39	31	123	15	114	3	112	38	124	20	109	11	102
16.2	5	39	31	123	15	114	3	112	38	124	20	109	11	102
16.3	5	39	31	123	15	114	3	112	38	124	20	109	11	102
16.4	5	39	31	123	15	114	3	112	38	124	20	109	11	102
16.5	5	39	31	123	15	114	3	112	38	124	20	109	11	102
16.6	5	39	31	123	15	114	3	112	38	124	20	109	11	102
16.7	5	39	31	123	15	114	3	112	38	124	20	109	11	102
16.8	5	39	31	123	15	114	3	112	38	124	20	109	11	102
16.9	5	39	31	123	15	114	3	112	38	124	20	109	11	102
17.0	5	39	31	123	15	114	3	112	38	124	20	109	11	102
17.1	5	39	31	123	15	114	3	112	38	124	20	109	11	102
17.2	5	39	31	123	15	114	3	112	38	124	20	109	11	102
17.3	5	39	31	123	15	114	3	112	38	124	20	109	11	102
17.4	5	39	31	123	15	114	3	112	38	124	20	109	11	102
17.5	6	39	31	123	15	114	3	112	38	124	20	109	11	102
17.6	6	39	31	123	15	114	3	112	38	124	20	109	11	102
17.7	6	39	31	123	15	114	3	112	38	124	20	109	11	102
17.8	6	39	31	123	15	114	3	112	38	124	20	109	11	102
17.9	6	39	31	123	15	114	3	112	38	124	20	109	11	102
18.0	6	39	31	123	15	114	3	112	38	124	19	109	11	102
18.1	6	39	31	123	15	114	3	112	38	124	19	109	11	102
18.2	6	39	31	123	14	114	3	112	38	124	19	109	11	102
18.3	6	39	31	123	14	114	3	112	38	124	19	109	11	102
18.4	6	39	31	123	14	114	3	112	38	124	19	109	11	102
18.5	6	39	31	123	14	114	3	112	38	124	19	109	11	102
18.6	6	39	31	123	14	114	3	112	38	124	19	109	11	102
18.7	6	39	31	123	14	114	3	112	38	124	19	109	11	102
18.8	6	39	31	123	14	114	3	112	38	124	19	109	11	102
18.9	6	39	31	123	14	114	3	112	38	124	19	109	11	102
19.0	6	39	31	123	14	114	3	112	38	124	19	109	11	102
19.1	6	39	31	123	14	114	3	112	38	124	19	109	11	102
